Index,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,marital_status,education_level,kids,expenses,tem_filho,salario_por_faixa
1634,50729.0,1,1,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,62,2582,444,392,0,Single,PhD,2,444,1,3
1635,34916.0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,3,11,0,52,2569,189,147,0,Together,Graduation,2,189,1,2
1636,64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,44,2190,837,772,0,Divorced,Graduation,1,837,1,3
1637,43602.0,1,1,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0,54,2329,49,30,0,Single,Graduation,2,49,1,2
1639,41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,2534,67,58,0,Single,2n Cycle,1,67,1,2
1640,63246.0,0,2,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,53,2472,765,758,0,Married,PhD,2,765,1,3
1641,36732.0,1,1,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,61,2341,40,33,0,Married,PhD,2,40,1,2
1644,37929.0,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,35,2493,255,245,2,Single,PhD,0,255,0,2
1645,86610.0,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,69,2456,1550,1497,0,Together,Graduation,0,1550,0,4
1646,80141.0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,34,2693,2051,2011,1,Married,Master,0,2051,0,4
1648,69016.0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,50,2743,1372,1211,0,Married,Graduation,1,1372,1,3
1649,20193.0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,29,2737,73,64,0,Together,2n Cycle,0,73,0,1
1650,27573.0,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,45,2620,229,214,0,Married,Graduation,1,229,1,2
1651,15862.0,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,41,2526,26,16,0,Single,Basic,1,26,1,1
1652,49544.0,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,44,2661,381,358,0,Married,PhD,1,381,1,2
1653,33228.0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,40,2316,66,61,0,Married,Graduation,1,66,1,2
1654,70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,42,2423,1484,1396,1,Together,Graduation,0,1484,0,3
1655,38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,49,2322,89,56,0,Together,Graduation,2,89,1,2
1656,22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,65,2762,37,33,0,Married,PhD,2,37,1,1
1657,23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,37,2184,9,8,0,Married,PhD,1,9,1,1
1658,49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,68,2406,258,212,0,Married,Graduation,1,258,1,2
1659,42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,51,2255,33,29,0,Married,Graduation,2,33,1,2
1660,78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,40,2849,1671,1588,0,Divorced,Master,0,1671,0,4
1661,56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,52,2500,769,723,2,Together,Graduation,1,769,1,3
1662,58350.0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,49,2700,921,841,0,Single,Graduation,1,921,1,3
1664,49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,69,2504,588,488,0,Single,Graduation,1,588,1,2
1665,61787.0,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,33,2517,1234,1149,0,Divorced,Master,0,1234,0,3
1666,18169.0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,35,2654,14,7,0,Married,PhD,1,14,1,1
1667,24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,39,2830,19,7,0,Single,2n Cycle,1,19,1,1
1668,18222.0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,30,2704,53,39,0,Married,Graduation,0,53,0,1
1669,62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,68,2561,682,656,0,Divorced,Graduation,1,682,1,3
1670,42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,2807,18,11,0,Together,2n Cycle,2,18,1,2
1671,86580.0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,37,2646,726,706,1,Married,PhD,0,726,0,4
1672,41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,63,2804,31,30,0,Divorced,PhD,2,31,1,2
1673,73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,69,2275,1588,1481,0,Widow,Master,2,1588,1,3
1674,61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,44,2826,900,720,0,Married,Graduation,1,900,1,3
1676,18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,31,2380,53,49,0,Single,Graduation,1,53,1,1
1677,55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,47,2259,647,634,0,Together,PhD,1,647,1,3
1678,9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,47,2794,61,19,0,Together,Basic,1,61,1,1
1679,38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,36,2438,150,147,0,Married,PhD,1,150,1,2
1680,58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,64,2806,1208,1196,1,Together,Master,1,1208,1,3
1681,52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,55,2841,259,239,0,Together,Graduation,1,259,1,3
1682,64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,42,2337,693,641,0,Married,Graduation,1,693,1,3
1683,54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,47,2279,257,250,0,Married,PhD,1,257,1,3
1684,83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,34,2171,2056,1955,4,Married,Graduation,0,2056,0,4
1685,77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,61,2464,1468,1410,3,Married,Master,1,1468,1,4
1686,41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,42,2605,62,55,0,Together,Graduation,1,62,1,2
1687,80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,54,2755,1571,1545,1,Married,Graduation,0,1571,0,4
1688,18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,28,2190,44,24,0,Single,Basic,1,44,1,1
1689,35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,36,2752,310,123,0,Together,Graduation,1,310,1,2
1690,60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,64,2564,1027,987,0,Single,Graduation,1,1027,1,3
1691,22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,43,2211,25,19,0,Married,Graduation,2,25,1,1
1692,44392.0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,46,2456,182,153,0,Together,Graduation,2,182,1,2
1693,55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,44,2740,770,663,1,Married,PhD,1,770,1,3
1694,17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,41,2691,9,7,0,Married,Graduation,1,9,1,1
1695,92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,37,2583,2012,1990,3,Married,PhD,0,2012,0,4
1696,90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,29,2356,1880,1769,3,Single,Graduation,0,1880,0,4
1697,82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,58,2247,1607,1528,1,Widow,PhD,0,1607,0,4
1698,38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,38,2311,306,288,0,Single,PhD,1,306,1,2
1699,16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,41,2231,62,55,0,Single,Master,1,62,1,1
1700,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,65,2767,252,252,0,Together,Graduation,2,252,1,2
1701,23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,55,2697,34,14,0,Single,Basic,1,34,1,1
1703,71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,69,2656,1132,937,0,Married,Graduation,1,1132,1,3
1704,46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,56,2257,62,56,0,Together,PhD,2,62,1,2
1706,37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,65,2587,30,5,1,Divorced,Graduation,2,30,1,2
1707,82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,54,2268,1349,1242,1,Together,Graduation,0,1349,0,4
1708,75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,62,2578,537,511,0,Single,2n Cycle,1,537,1,4
1709,70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,66,2655,1490,1476,0,Divorced,Graduation,1,1490,1,3
1711,77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,57,2374,1096,1067,1,Married,Graduation,0,1096,0,4
1712,54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,61,2195,352,346,1,Married,Graduation,1,352,1,3
1713,42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,49,2359,39,36,0,Married,PhD,1,39,1,2
1714,55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,56,2225,152,120,1,Together,Graduation,1,152,1,3
1715,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,37,2596,394,328,0,Together,Graduation,1,394,1,2
1716,45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,75,2191,120,95,0,Single,PhD,0,120,0,2
1717,70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,73,2688,1185,994,0,Together,Graduation,0,1185,0,3
1718,58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,51,2684,777,762,0,Divorced,PhD,1,777,1,3
1719,81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,68,2770,1294,1206,0,Married,Graduation,0,1294,0,4
1720,28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,73,2745,20,12,0,Together,Basic,0,20,0,2
1722,69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,51,2555,733,584,0,Divorced,Graduation,1,733,1,3
1723,80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,71,2642,2188,2145,3,Married,PhD,0,2188,0,4
1724,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,59,2780,1080,1059,1,Together,PhD,1,1080,1,3
1726,31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,40,2281,37,26,0,Single,2n Cycle,1,37,1,2
1727,51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,71,2661,433,399,1,Widow,PhD,1,433,1,3
1729,16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,41,2628,31,24,0,Single,Basic,2,31,1,1
1730,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,52,2394,57,33,0,Married,Graduation,2,57,1,2
1731,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,49,2488,151,135,0,Single,Master,1,151,1,2
1732,38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,65,2209,40,35,0,Married,PhD,2,40,1,2
1733,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,48,2558,604,544,0,Married,Graduation,1,604,1,4
1734,62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,56,2451,563,504,0,Married,2n Cycle,1,563,1,3
1735,13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,41,2635,31,14,0,Divorced,2n Cycle,1,31,1,1
1736,59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,45,2408,403,345,0,Together,Graduation,1,403,1,3
1737,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,43,2472,1023,973,0,Married,Graduation,1,1023,1,3
1738,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,34,2454,44,33,0,Married,2n Cycle,1,44,1,1
1739,67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,64,2619,914,852,0,Married,Graduation,1,914,1,3
1740,36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,2172,19,18,0,Single,PhD,1,19,1,2
1743,47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,45,2411,152,80,1,Married,Master,1,152,1,2
1744,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46,2808,90,79,0,Divorced,PhD,1,90,1,2
1747,85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,68,2545,1112,1059,0,Together,PhD,0,1112,0,4
1748,42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,2262,24,24,0,Married,Graduation,1,24,1,2
1751,28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,43,2783,257,245,0,Married,PhD,0,257,0,2
1752,39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,47,2486,89,76,0,Together,PhD,1,89,1,2
1753,65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,36,2491,432,403,0,Married,2n Cycle,0,432,0,3
1754,20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,41,2718,32,17,0,Single,Basic,1,32,1,1
1755,42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,44,2291,119,94,0,Single,PhD,2,119,1,2
1756,64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,52,2782,1308,1278,0,Married,Graduation,0,1308,0,3
1757,71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,61,2372,900,883,0,Together,Graduation,1,900,1,3
1758,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,49,2703,303,288,0,Together,Graduation,2,303,1,2
1759,46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,53,2762,222,191,0,Single,Graduation,2,222,1,2
1760,49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,47,2805,433,364,0,Married,Graduation,1,433,1,2
1761,36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,37,2361,89,59,0,Together,Graduation,1,89,1,2
1762,60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,41,2829,1122,994,0,Together,2n Cycle,2,1122,1,3
1766,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,58,2477,1282,1182,1,Together,2n Cycle,0,1282,0,4
1768,34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,68,2510,188,121,1,Together,Graduation,2,188,1,2
1769,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,60,2539,23,3,0,Married,Master,2,23,1,2
1770,62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,65,2428,346,294,0,Single,Graduation,1,346,1,3
1771,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,43,2233,67,58,0,Single,Master,1,67,1,2
1772,63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,56,2182,885,868,1,Together,Graduation,2,885,1,3
1774,78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,44,2161,996,813,0,Together,Graduation,1,996,1,4
1775,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,46,2782,1884,1847,1,Together,Graduation,1,1884,1,4
1776,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,69,2586,149,113,0,Together,Master,2,149,1,3
1778,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,69,2329,23,12,1,Married,Graduation,2,23,1,2
1780,7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,54,2363,125,-166,0,Single,PhD,2,125,1,1
1782,90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,64,2221,1571,1554,0,Married,Graduation,0,1571,0,4
1783,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,46,2760,1760,1723,1,Single,PhD,0,1760,0,3
1785,46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,57,2749,1021,899,0,Single,PhD,1,1021,1,2
1786,79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,51,2160,897,880,1,Married,Master,0,897,0,4
1787,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,28,2684,1432,1362,1,Together,Graduation,0,1432,0,3
1788,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,66,2659,1188,1038,0,Divorced,Graduation,1,1188,1,3
1789,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,37,2502,26,25,0,Together,PhD,1,26,1,1
1790,58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,38,2433,721,679,1,Together,2n Cycle,1,721,1,3
1791,72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,69,2504,1178,1025,0,Single,Graduation,0,1178,0,3
1792,50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,64,2461,491,457,0,Married,Graduation,2,491,1,3
1793,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,59,2173,8,7,0,Together,PhD,2,8,1,2
1794,62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,58,2242,892,831,1,Together,Graduation,1,892,1,3
1795,44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2420,65,62,0,Divorced,Master,2,65,1,2
1797,63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,52,2483,720,558,0,Married,Graduation,1,720,1,3
1798,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,42,2822,917,685,0,Together,2n Cycle,0,917,0,3
1799,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,51,2446,28,19,0,Married,Graduation,1,28,1,2
1800,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,55,2467,338,288,0,Widow,PhD,1,338,1,3
1801,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,34,2658,1262,1096,0,Together,Graduation,0,1262,0,4
1802,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,62,2561,1541,1449,0,Married,Master,0,1541,0,4
1803,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,45,2562,125,77,0,Together,Master,1,125,1,1
1804,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,33,2423,90,81,0,Single,Graduation,1,90,1,2
1805,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,61,2630,184,153,0,Together,Graduation,1,184,1,2
1806,54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,58,2656,894,859,0,Married,PhD,1,894,1,3
1807,48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,46,2260,185,151,0,Together,Graduation,1,185,1,2
1808,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,43,2450,152,130,0,Married,Graduation,2,152,1,3
1809,41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,42,2725,89,86,0,Together,Graduation,2,89,1,2
1810,80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,50,2452,986,920,0,Married,PhD,0,986,0,4
1811,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,63,2623,255,235,1,Married,Graduation,1,255,1,2
1812,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,65,2854,395,203,0,Married,2n Cycle,1,395,1,3
1813,57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,66,2804,1486,1310,0,Divorced,PhD,1,1486,1,3
1814,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,38,2662,152,145,0,Together,PhD,1,152,1,2
1815,84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,67,2550,952,880,3,Widow,Master,0,952,0,4
1816,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,2226,32,29,0,Divorced,Master,1,32,1,2
1817,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,63,2461,957,872,0,Together,Master,0,957,0,3
1818,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,55,2363,384,373,0,Together,Master,2,384,1,3
1819,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,45,2814,494,431,3,Married,PhD,0,494,0,4
1820,4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,57,2165,8,7,0,Married,PhD,2,8,1,1
1821,30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,30,2515,53,37,0,Married,Graduation,0,53,0,2
1822,57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,54,2328,446,406,0,Married,PhD,1,446,1,3
1823,25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,32,2306,25,16,0,Single,Graduation,1,25,1,2
1824,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,25,2808,1298,1231,2,Single,2n Cycle,0,1298,0,4
1825,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,45,2565,11,9,0,Together,Graduation,1,11,1,1
1826,72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,42,2767,1348,1295,0,Married,PhD,0,1348,0,3
1827,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,59,2693,1544,1514,0,Together,Graduation,0,1544,0,3
1828,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,36,2451,1285,1247,0,Single,PhD,0,1285,0,4
1829,74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,49,2480,1205,1193,2,Divorced,Master,1,1205,1,3
